user_name,video_id,video_desc,video_time,video_duration,n_shares,n_comments,n_plays,video_link,timestamp,date,month,weekday,time,weekstart_timestamp,weekstart,updated_date
jongraz,7042308571643514118,we are…all shocked!!! 🔮🦴🔮 #noodletok,1639665239,56,19900,6971,1200000,https://www.tiktok.com/@jongraz/video/7042308571643514118?lang=en,2021-12-16 14:33:59.000000,2021-12-16,12,Thursday,14:33:59,2021-12-13 14:33:59.000000,2021-12-13,2022-02-10 15:28:01.606582
jongraz,7041944285268184325,"once again, the Bones tell us what to do 🔮🦴🔮 #bonesday #nobones #noodletok #pug",1639580422,43,3618,1816,396400,https://www.tiktok.com/@jongraz/video/7041944285268184325?lang=en,2021-12-15 15:00:22.000000,2021-12-15,12,Wednesday,15:00:22,2021-12-13 15:00:22.000000,2021-12-13,2022-02-10 15:28:01.606582
jongraz,7041221365935934725,the Bones have spoken and to the Bones we listen 🔮🦴🔮 #bonesday #nobones #noodletok,1639412104,45,6010,2907,768500,https://www.tiktok.com/@jongraz/video/7041221365935934725?lang=en,2021-12-13 16:15:04.000000,2021-12-13,12,Monday,16:15:04,2021-12-13 16:15:04.000000,2021-12-13,2022-02-10 15:28:01.606582
jongraz,7040833887395712261,your Sunday reading 🔮🦴🔮,1639321887,43,6313,2480,672300,https://www.tiktok.com/@jongraz/video/7040833887395712261?lang=en,2021-12-12 15:11:27.000000,2021-12-12,12,Sunday,15:11:27,2021-12-06 15:11:27.000000,2021-12-06,2022-02-10 15:28:01.606582
jongraz,7040088885635894533,plan your Friday accordingly 🔮🦴🔮,1639148428,46,5350,2187,611100,https://www.tiktok.com/@jongraz/video/7040088885635894533?lang=en,2021-12-10 15:00:28.000000,2021-12-10,12,Friday,15:00:28,2021-12-06 15:00:28.000000,2021-12-06,2022-02-10 15:28:01.606582
jongraz,7039717595007683845,!!!!!!!!!!!! 🚨🔮🦴🔮🚨 #noodletok #bonesday #nobones,1639061980,43,7984,3193,725000,https://www.tiktok.com/@jongraz/video/7039717595007683845?lang=en,2021-12-09 14:59:40.000000,2021-12-09,12,Thursday,14:59:40,2021-12-06 14:59:40.000000,2021-12-06,2022-02-10 15:28:01.606582
jongraz,7039331413455490350,you know what to do 🔮🦴🔮,1638972068,15,7452,2349,1100000,https://www.tiktok.com/@jongraz/video/7039331413455490350?lang=en,2021-12-08 14:01:08.000000,2021-12-08,12,Wednesday,14:01:08,2021-12-06 14:01:08.000000,2021-12-06,2022-02-10 15:28:01.606582
jongraz,7038604400016837893,there is no room for doubt in today’s reading 🔮🦴🔮 #noodletok #bonesday #nobones,1638802794,51,29800,8427,2200000,https://www.tiktok.com/@jongraz/video/7038604400016837893?lang=en,2021-12-06 14:59:54.000000,2021-12-06,12,Monday,14:59:54,2021-12-06 14:59:54.000000,2021-12-06,2022-02-10 15:28:01.606582
jongraz,7037869076139543813,plan your day accordingly!! 🔮🦴🔮,1638631588,43,7170,3130,1200000,https://www.tiktok.com/@jongraz/video/7037869076139543813?lang=en,2021-12-04 15:26:28.000000,2021-12-04,12,Saturday,15:26:28,2021-11-29 15:26:28.000000,2021-11-29,2022-02-10 15:28:01.606582
jongraz,7037487216548924678,carpe diem my sweet beans! 🔮🦴🔮 #noodletok #bonesday #nobones #friday #weekendvibes,1638542680,15,12400,3561,1600000,https://www.tiktok.com/@jongraz/video/7037487216548924678?lang=en,2021-12-03 14:44:40.000000,2021-12-03,12,Friday,14:44:40,2021-11-29 14:44:40.000000,2021-11-29,2022-02-10 15:28:01.606582
jongraz,7037119231531470086,we needed this…arguably now more than ever before 🔮🦴🔮 #bonesday #nobones #noodletok,1638457001,48,8985,2929,1500000,https://www.tiktok.com/@jongraz/video/7037119231531470086?lang=en,2021-12-02 14:56:41.000000,2021-12-02,12,Thursday,14:56:41,2021-11-29 14:56:41.000000,2021-11-29,2022-02-10 15:28:01.606582
jongraz,7036373611187277061,it’s giving…Tuesday 🔮🦴🔮 #noodletok #nobones,1638283398,58,8680,2973,856500,https://www.tiktok.com/@jongraz/video/7036373611187277061?lang=en,2021-11-30 14:43:18.000000,2021-11-30,11,Tuesday,14:43:18,2021-11-29 14:43:18.000000,2021-11-29,2022-02-10 15:28:01.606582
jongraz,7036002855471418629,it’s going to be a Monday and a half but we’ve GOT THIS 🔮🦴🔮,1638197075,50,5036,1902,655200,https://www.tiktok.com/@jongraz/video/7036002855471418629?lang=en,2021-11-29 14:44:35.000000,2021-11-29,11,Monday,14:44:35,2021-11-29 14:44:35.000000,2021-11-29,2022-02-10 15:28:01.606582
jongraz,7035264187450412293,"another day, another declaration",1638025090,15,12400,3500,3100000,https://www.tiktok.com/@jongraz/video/7035264187450412293?lang=en,2021-11-27 14:58:10.000000,2021-11-27,11,Saturday,14:58:10,2021-11-22 14:58:10.000000,2021-11-22,2022-02-10 15:28:01.606582
jongraz,7034536859455819013,plan your day ACCORDINGLY! 🦃🔮🦴 happy thanksgiving everyone! #bonesday #nobones #thanksgiving #elasticwaistbands #noodletok,1637855746,57,9034,2129,1100000,https://www.tiktok.com/@jongraz/video/7034536859455819013?lang=en,2021-11-25 15:55:46.000000,2021-11-25,11,Thursday,15:55:46,2021-11-22 15:55:46.000000,2021-11-22,2022-02-10 15:28:01.606582
jongraz,7034153718278933765,the Bones have spoken and it is our job to LISTEN 🔮🦴🔮 #bonesday #nobones #nobonesday #noodletok #thanksgiving #weirduncle,1637766539,58,6606,1846,731100,https://www.tiktok.com/@jongraz/video/7034153718278933765?lang=en,2021-11-24 15:08:59.000000,2021-11-24,11,Wednesday,15:08:59,2021-11-22 15:08:59.000000,2021-11-22,2022-02-10 15:28:01.606582
jongraz,7033774353791601926,I needed one of these 🔮🦴🔮 #bonesday #nobones #nobonesday #noodletok #cozyathome,1637678211,15,16000,4542,2600000,https://www.tiktok.com/@jongraz/video/7033774353791601926?lang=en,2021-11-23 14:36:51.000000,2021-11-23,11,Tuesday,14:36:51,2021-11-22 14:36:51.000000,2021-11-22,2022-02-10 15:28:01.606582
jongraz,7033413331775950085,have a great day everyone! 🔮🦴🔮 #sweaterweather #pug #bones,1637594154,57,16400,4134,1700000,https://www.tiktok.com/@jongraz/video/7033413331775950085?lang=en,2021-11-22 15:15:54.000000,2021-11-22,11,Monday,15:15:54,2021-11-22 15:15:54.000000,2021-11-22,2022-02-10 15:28:01.606582
jongraz,7033034538523610373,plan your day accordingly 🔮🦴🔮 also safe travels if you’re traveling! #bonesday #nobones #noodletok #treatyoself #thanksgiving,1637505959,48,9839,3461,1600000,https://www.tiktok.com/@jongraz/video/7033034538523610373?lang=en,2021-11-21 14:45:59.000000,2021-11-21,11,Sunday,14:45:59,2021-11-15 14:45:59.000000,2021-11-15,2022-02-10 15:28:01.606582
jongraz,7032301423278738694,it’ll be a Friday for the ages 🔮🦴🔮 #bones #nobones #noodletok #friday #kindness,1637335268,51,13700,4250,1700000,https://www.tiktok.com/@jongraz/video/7032301423278738694?lang=en,2021-11-19 15:21:08.000000,2021-11-19,11,Friday,15:21:08,2021-11-15 15:21:08.000000,2021-11-15,2022-02-10 15:28:01.606582
jongraz,7031918628782017798,plan your day accordingly 🔮🦴🔮 #bonesday #nobones #noodletok #pug #walkies,1637246142,59,6236,2688,732500,https://www.tiktok.com/@jongraz/video/7031918628782017798?lang=en,2021-11-18 14:35:42.000000,2021-11-18,11,Thursday,14:35:42,2021-11-15 14:35:42.000000,2021-11-15,2022-02-10 15:28:01.606582
jongraz,7031187804289912069,your Tuesday reading 🔮🦴🔮 #pug #fortune #noodletok,1637075983,50,18400,4695,2100000,https://www.tiktok.com/@jongraz/video/7031187804289912069?lang=en,2021-11-16 15:19:43.000000,2021-11-16,11,Tuesday,15:19:43,2021-11-15 15:19:43.000000,2021-11-15,2022-02-10 15:28:01.606582
jongraz,7030808551417236741,you know what to do 🔮🦴🔮 #bonesday #nobones #mondaymotivation #pug #noodletok,1636987682,48,18900,4826,2000000,https://www.tiktok.com/@jongraz/video/7030808551417236741?lang=en,2021-11-15 14:48:02.000000,2021-11-15,11,Monday,14:48:02,2021-11-15 14:48:02.000000,2021-11-15,2022-02-10 15:28:01.606582
jongraz,7029702975224417541,happy almost weekend everyone 🔮🦴🔮 #bones #nobones #noodletok #kindness #broth #redtaylorsversion,1636730270,60,18800,5007,2200000,https://www.tiktok.com/@jongraz/video/7029702975224417541?lang=en,2021-11-12 15:17:50.000000,2021-11-12,11,Friday,15:17:50,2021-11-08 15:17:50.000000,2021-11-08,2022-02-10 15:28:01.606582
jongraz,7029337289553693958,your Thursday reading 🔮🦴🔮 #bones #nobones #noodletok #kindness #fortune,1636645127,50,30600,8418,3200000,https://www.tiktok.com/@jongraz/video/7029337289553693958?lang=en,2021-11-11 15:38:47.000000,2021-11-11,11,Thursday,15:38:47,2021-11-08 15:38:47.000000,2021-11-08,2022-02-10 15:28:01.606582
jongraz,7028597285869128966,you know what to do 🔮🦴🔮 #bonesday #nobones #noodletok #treatyoself,1636472831,58,23600,19400,2100000,https://www.tiktok.com/@jongraz/video/7028597285869128966?lang=en,2021-11-09 15:47:11.000000,2021-11-09,11,Tuesday,15:47:11,2021-11-08 15:47:11.000000,2021-11-08,2022-02-10 15:28:01.606582
jongraz,7028212495621934342,make it a good one you guys! #bones #nobones #noodletok #positivity #anxiety #nopeeingontrash,1636383241,57,14000,4691,2200000,https://www.tiktok.com/@jongraz/video/7028212495621934342?lang=en,2021-11-08 14:54:01.000000,2021-11-08,11,Monday,14:54:01,2021-11-08 14:54:01.000000,2021-11-08,2022-02-10 15:28:01.606582
jongraz,7027831943009930502,your Sunday reading 🔮🦴🔮 #bones #nobones #weekendvibes #sundayfunday #noodletok,1636294636,59,34000,9537,3600000,https://www.tiktok.com/@jongraz/video/7027831943009930502?lang=en,2021-11-07 14:17:16.000000,2021-11-07,11,Sunday,14:17:16,2021-11-01 14:17:16.000000,2021-11-01,2022-02-10 15:28:01.606582
jongraz,7027092093080325382,happy Friday everyone! just some quick lil updates here ✨,1636122377,170,6689,5110,1800000,https://www.tiktok.com/@jongraz/video/7027092093080325382?lang=en,2021-11-05 14:26:17.000000,2021-11-05,11,Friday,14:26:17,2021-11-01 14:26:17.000000,2021-11-01,2022-02-10 15:28:01.606582
jongraz,7026722598096538886,an epic reading this morning with @underthedesknews!! plan your day accordingly 🔮🦴🔮 #bonesday #nobones #noodletok,1636036346,50,42400,15000,5200000,https://www.tiktok.com/@jongraz/video/7026722598096538886?lang=en,2021-11-04 14:32:26.000000,2021-11-04,11,Thursday,14:32:26,2021-11-01 14:32:26.000000,2021-11-01,2022-02-10 15:28:01.606582
jongraz,7026343071839276294,it’s gonna be a DAY 🔮🦴🔮 #nobones #bones #pug #noodletok #treatyoself,1635947981,57,59200,14700,3600000,https://www.tiktok.com/@jongraz/video/7026343071839276294?lang=en,2021-11-03 13:59:41.000000,2021-11-03,11,Wednesday,13:59:41,2021-11-01 13:59:41.000000,2021-11-01,2022-02-10 15:28:01.606582
jongraz,7025988024450223366,it’s comfy pug O’CLOCK! have a great day everyone! don’t move if you can help it! #pug #comfy #vibes #nobones #noodletok,1635865315,20,29800,6461,3700000,https://www.tiktok.com/@jongraz/video/7025988024450223366?lang=en,2021-11-02 15:01:55.000000,2021-11-02,11,Tuesday,15:01:55,2021-11-01 15:01:55.000000,2021-11-01,2022-02-10 15:28:01.606582
jongraz,7024110833995205893,your pre-Halloween reading 🔮🎃🦴 #nobones #bonesday #pug #noodletok #halloween,1635428248,42,99900,18200,6800000,https://www.tiktok.com/@jongraz/video/7024110833995205893?lang=en,2021-10-28 13:37:28.000000,2021-10-28,10,Thursday,13:37:28,2021-10-25 13:37:28.000000,2021-10-25,2022-02-10 15:28:01.606582
jongraz,7023371588124921093,you know what to do 🔮🦴🔮 #nobones #bonesday #pug #noodletok #fortune,1635256129,39,103300,20200,7000000,https://www.tiktok.com/@jongraz/video/7023371588124921093?lang=en,2021-10-26 13:48:49.000000,2021-10-26,10,Tuesday,13:48:49,2021-10-25 13:48:49.000000,2021-10-25,2022-02-10 15:28:01.606582
jongraz,7023004798215539973,happy Monday from Grandma’s house! 🦴🔮🦴 #bonesday #nobones #mondaymotivation #pug #noodletok,1635170729,47,126200,29900,9800000,https://www.tiktok.com/@jongraz/video/7023004798215539973?lang=en,2021-10-25 14:05:29.000000,2021-10-25,10,Monday,14:05:29,2021-10-25 14:05:29.000000,2021-10-25,2022-02-10 15:28:01.606582
jongraz,7022251358833118469,plan accordingly 🔮🦴🔮 #nobones #bonesday #pug #adoptdontshop #noodletok,1634995307,40,160700,38000,10200000,https://www.tiktok.com/@jongraz/video/7022251358833118469?lang=en,2021-10-23 13:21:47.000000,2021-10-23,10,Saturday,13:21:47,2021-10-18 13:21:47.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7021895192559111430,the bones have spoken…loudly this morning #nobones #bonesday #noodletok #pug #friday,1634912379,59,73000,21800,6400000,https://www.tiktok.com/@jongraz/video/7021895192559111430?lang=en,2021-10-22 14:19:39.000000,2021-10-22,10,Friday,14:19:39,2021-10-18 14:19:39.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7021511892824820997,plan your day accordingly 🔮🦴🔮 #nobones #bonesday #noodletok #pug,1634823134,51,192700,34400,9500000,https://www.tiktok.com/@jongraz/video/7021511892824820997?lang=en,2021-10-21 13:32:14.000000,2021-10-21,10,Thursday,13:32:14,2021-10-18 13:32:14.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7021172359386172678,I know this is coming later than usual - you can ask @TODAY Show about that 🤯🔮🦴 #nobones #bonesday #pug #noodletok,1634744081,45,38300,9756,4800000,https://www.tiktok.com/@jongraz/video/7021172359386172678?lang=en,2021-10-20 15:34:41.000000,2021-10-20,10,Wednesday,15:34:41,2021-10-18 15:34:41.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7020772470017887494,#duet with @notthemaincharacters can’t put into words how incredible it’s been to watch this whole thing turn into what it has. we’re blown away. ❤️,1634650975,20,55800,12700,13900000,https://www.tiktok.com/@jongraz/video/7020772470017887494?lang=en,2021-10-19 13:42:55.000000,2021-10-19,10,Tuesday,13:42:55,2021-10-18 13:42:55.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7020411242749758725,hope you all have the best Monday! 🔮🦴 #nobones #bonesday #pug #noodletok #monday,1634566870,47,209000,41600,13700000,https://www.tiktok.com/@jongraz/video/7020411242749758725?lang=en,2021-10-18 14:21:10.000000,2021-10-18,10,Monday,14:21:10,2021-10-18 14:21:10.000000,2021-10-18,2022-02-10 15:28:01.606582
jongraz,7020027193216503046,I think we all saw this one coming 🦴🔮 #nobones #bones #pug #noodletok,1634477451,34,106900,18000,8800000,https://www.tiktok.com/@jongraz/video/7020027193216503046?lang=en,2021-10-17 13:30:51.000000,2021-10-17,10,Sunday,13:30:51,2021-10-11 13:30:51.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7019702064829697285,happy Saturday everyone 🦴✨ #nobonesday #bonesday #pug #noodletok,1634401751,151,24000,11500,4400000,https://www.tiktok.com/@jongraz/video/7019702064829697285?lang=en,2021-10-16 16:29:11.000000,2021-10-16,10,Saturday,16:29:11,2021-10-11 16:29:11.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7019298458678856965,happy Friday everyone 🔮🦴✨ #pug #bones #nobones #weekend #horoscope #noodletok,1634307779,39,119000,26200,9900000,https://www.tiktok.com/@jongraz/video/7019298458678856965?lang=en,2021-10-15 14:22:59.000000,2021-10-15,10,Friday,14:22:59,2021-10-11 14:22:59.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7018925390118784262,thank you all so much 🥺❤️😭 I love this sweet king and I love sharing him with you! #pug #nobones #adoptdontshop #geriatricking,1634220917,58,4066,4985,3400000,https://www.tiktok.com/@jongraz/video/7018925390118784262?lang=en,2021-10-14 14:15:17.000000,2021-10-14,10,Thursday,14:15:17,2021-10-11 14:15:17.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7018544878183320837,your midweek reading 🔮🦴 #pug #adoptdontshop #horoscope #fortuneteller #nobones #noodletok,1634132323,37,74900,11200,4600000,https://www.tiktok.com/@jongraz/video/7018544878183320837?lang=en,2021-10-13 13:38:43.000000,2021-10-13,10,Wednesday,13:38:43,2021-10-11 13:38:43.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7017803606308965637,"yet again, the Bones have SPOKEN #monday #nobones #pug #horoscope #treatyoself",1633959732,31,36800,7673,5700000,https://www.tiktok.com/@jongraz/video/7017803606308965637?lang=en,2021-10-11 13:42:12.000000,2021-10-11,10,Monday,13:42:12,2021-10-11 13:42:12.000000,2021-10-11,2022-02-10 15:28:01.606582
jongraz,7017075369505213702,arguably his clearest message yet #pug #nobones #humor #divination #noodletok,1633790176,50,21800,3741,3000000,https://www.tiktok.com/@jongraz/video/7017075369505213702?lang=en,2021-10-09 14:36:16.000000,2021-10-09,10,Saturday,14:36:16,2021-10-04 14:36:16.000000,2021-10-04,2022-02-10 15:28:01.606582
jongraz,7016326380820401414,we…are not worthy #pug #adoptdontshop #nobones #noodletok,1633615788,28,44200,9314,6900000,https://www.tiktok.com/@jongraz/video/7016326380820401414?lang=en,2021-10-07 14:09:48.000000,2021-10-07,10,Thursday,14:09:48,2021-10-04 14:09:48.000000,2021-10-04,2022-02-10 15:28:01.606582
jongraz,7015223171011857670,the Bones have spoken!! #pug #adoptdontshop #nobones #noodletok #mondaymotivation,1633358927,40,128900,13400,16400000,https://www.tiktok.com/@jongraz/video/7015223171011857670?lang=en,2021-10-04 14:48:47.000000,2021-10-04,10,Monday,14:48:47,2021-10-04 14:48:47.000000,2021-10-04,2022-02-10 15:28:01.606582
jongraz,7013363016121044229,he humbles us with his constancy #pug #adoptdontshop #nobones #foryoupage #fortune,1632925827,31,34500,2954,4300000,https://www.tiktok.com/@jongraz/video/7013363016121044229?lang=en,2021-09-29 14:30:27.000000,2021-09-29,9,Wednesday,14:30:27,2021-09-27 14:30:27.000000,2021-09-27,2022-02-10 15:28:01.606582
jongraz,7010754857476885766,it’s that time again #pug #dog #adoptdontshop #humor #nobones #noodletok,1632318567,26,26800,2970,3800000,https://www.tiktok.com/@jongraz/video/7010754857476885766?lang=en,2021-09-22 13:49:27.000000,2021-09-22,9,Wednesday,13:49:27,2021-09-20 13:49:27.000000,2021-09-20,2022-02-10 15:28:01.606582
jongraz,7007786296059940101,no one saw it coming!! #pug #dog #noodletok #bones #humor #foryou #goodluck,1631627395,33,7701,929,972600,https://www.tiktok.com/@jongraz/video/7007786296059940101?lang=en,2021-09-14 13:49:55.000000,2021-09-14,9,Tuesday,13:49:55,2021-09-13 13:49:55.000000,2021-09-13,2022-02-10 15:28:01.606582
jongraz,7004453353946189062,one day we’re gonna have a full skeleton I swear #pug #olddog #humor #morning #foryou #dog #noodletok #bones,1630851384,35,1935,289,477300,https://www.tiktok.com/@jongraz/video/7004453353946189062?lang=en,2021-09-05 14:16:24.000000,2021-09-05,9,Sunday,14:16:24,2021-08-30 14:16:24.000000,2021-08-30,2022-02-10 15:28:01.606582
jongraz,6998871742793993478,they’re nowhere to be found! #pug #seniordog #dogs #humor #morning #nobones,1629551814,25,7958,535,900000,https://www.tiktok.com/@jongraz/video/6998871742793993478?lang=en,2021-08-21 13:16:54.000000,2021-08-21,8,Saturday,13:16:54,2021-08-16 13:16:54.000000,2021-08-16,2022-02-10 15:28:01.606582
jongraz,6995925135182056709,he had them just last night!! #pug #seniordog  #boneless #humor #foryou,1628865753,22,34600,1445,2300000,https://www.tiktok.com/@jongraz/video/6995925135182056709?lang=en,2021-08-13 14:42:33.000000,2021-08-13,8,Friday,14:42:33,2021-08-09 14:42:33.000000,2021-08-09,2022-02-10 15:28:01.606582
jongraz,6938547829673626885,Do your dogs do this too?? #pug #dog #humor #dogsoftiktok,1615506561,41,12900,1767,763700,https://www.tiktok.com/@jongraz/video/6938547829673626885?lang=en,2021-03-11 23:49:21.000000,2021-03-11,3,Thursday,23:49:21,2021-03-08 23:49:21.000000,2021-03-08,2022-02-10 15:28:01.606582
