start,end,day_count
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,5785
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,5530
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,4431
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,17192
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,5236
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,4011
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,4922
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,6787
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,9902
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,5552
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,7940
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,6192
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,5214
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,7300
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,6010
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,13283
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,6475
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,7068
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,6467
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,4491
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,8207
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,5688
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,5241
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,9783
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,7041
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,5889
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,5398
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,6719
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,6610
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,9993
2022-04-14T00:00:00.000Z,2022-04-14T16:27:39.000Z,4865
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,9770
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,11803
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,6979
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,5268
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,5271
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,5897
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,8997
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,7687
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,5963
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,7377
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,5552
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,4769
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,4861
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,9103
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,5718
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,10603
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,6910
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,6543
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,8904
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,6566
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,5308
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,6532
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,7116
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,4933
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,5737
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,4965
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,5527
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,7922
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,7046
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,6121
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,6934
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,10071
2022-01-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,7770
2022-01-14T00:00:00.000Z,2022-01-15T00:00:00.000Z,8723
2022-01-15T00:00:00.000Z,2022-01-16T00:00:00.000Z,10094
2022-01-16T00:00:00.000Z,2022-01-17T00:00:00.000Z,10605
2022-01-17T00:00:00.000Z,2022-01-18T00:00:00.000Z,5319
2022-01-18T00:00:00.000Z,2022-01-19T00:00:00.000Z,7612
2022-01-19T00:00:00.000Z,2022-01-20T00:00:00.000Z,6880
2022-01-20T00:00:00.000Z,2022-01-21T00:00:00.000Z,9047
2022-01-21T00:00:00.000Z,2022-01-22T00:00:00.000Z,11782
2022-01-22T00:00:00.000Z,2022-01-23T00:00:00.000Z,7501
2022-01-23T00:00:00.000Z,2022-01-24T00:00:00.000Z,6975
2022-01-24T00:00:00.000Z,2022-01-25T00:00:00.000Z,8103
2022-01-25T00:00:00.000Z,2022-01-26T00:00:00.000Z,7807
2022-01-26T00:00:00.000Z,2022-01-27T00:00:00.000Z,6109
2022-01-27T00:00:00.000Z,2022-01-28T00:00:00.000Z,6039
2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,8930
2022-01-29T00:00:00.000Z,2022-01-30T00:00:00.000Z,11259
