start,end,day_count
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,1502
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,5151
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,2083
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,1932
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,1929
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,10394
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,2925
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,2896
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,1881
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,2357
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,1775
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,1675
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,1544
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,1143
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,1544
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,1763
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,1436
2022-04-01T00:00:00.000Z,2022-04-02T00:00:00.000Z,2812
2022-04-02T00:00:00.000Z,2022-04-03T00:00:00.000Z,2295
2022-04-03T00:00:00.000Z,2022-04-04T00:00:00.000Z,11886
2022-04-04T00:00:00.000Z,2022-04-05T00:00:00.000Z,4768
2022-04-05T00:00:00.000Z,2022-04-06T00:00:00.000Z,2209
2022-04-06T00:00:00.000Z,2022-04-07T00:00:00.000Z,1932
2022-04-07T00:00:00.000Z,2022-04-08T00:00:00.000Z,2312
2022-04-08T00:00:00.000Z,2022-04-09T00:00:00.000Z,1841
2022-04-09T00:00:00.000Z,2022-04-10T00:00:00.000Z,16640
2022-04-10T00:00:00.000Z,2022-04-11T00:00:00.000Z,4772
2022-04-11T00:00:00.000Z,2022-04-12T00:00:00.000Z,2356
2022-04-12T00:00:00.000Z,2022-04-13T00:00:00.000Z,2633
2022-04-13T00:00:00.000Z,2022-04-14T00:00:00.000Z,2404
2022-04-14T00:00:00.000Z,2022-04-14T18:54:58.000Z,1858
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,2283
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,7711
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,1984
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,1638
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,2145
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,1889
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,2529
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,25719
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,12960
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,4308
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,2797
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,6636
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,2416
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,2341
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,10909
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,2564
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,2423
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,7062
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,2479
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,2346
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,1759
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,1688
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,1326
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,9112
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,2912
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,1854
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,1839
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,2147
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,8374
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,2131
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,1872
2022-01-12T00:00:00.000Z,2022-01-13T00:00:00.000Z,8416
2022-01-13T00:00:00.000Z,2022-01-14T00:00:00.000Z,3155
2022-01-14T00:00:00.000Z,2022-01-15T00:00:00.000Z,3029
2022-01-15T00:00:00.000Z,2022-01-16T00:00:00.000Z,4732
2022-01-16T00:00:00.000Z,2022-01-17T00:00:00.000Z,3383
2022-01-17T00:00:00.000Z,2022-01-18T00:00:00.000Z,2720
2022-01-18T00:00:00.000Z,2022-01-19T00:00:00.000Z,2981
2022-01-19T00:00:00.000Z,2022-01-20T00:00:00.000Z,22920
2022-01-20T00:00:00.000Z,2022-01-21T00:00:00.000Z,13821
2022-01-21T00:00:00.000Z,2022-01-22T00:00:00.000Z,4577
2022-01-22T00:00:00.000Z,2022-01-23T00:00:00.000Z,3335
2022-01-23T00:00:00.000Z,2022-01-24T00:00:00.000Z,10399
2022-01-24T00:00:00.000Z,2022-01-25T00:00:00.000Z,3375
2022-01-25T00:00:00.000Z,2022-01-26T00:00:00.000Z,3407
2022-01-26T00:00:00.000Z,2022-01-27T00:00:00.000Z,3589
2022-01-27T00:00:00.000Z,2022-01-28T00:00:00.000Z,3367
2022-01-28T00:00:00.000Z,2022-01-29T00:00:00.000Z,4498
2022-01-29T00:00:00.000Z,2022-01-30T00:00:00.000Z,3614
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,3886
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,7550
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,4652
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,3170
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,2350
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,2271
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,8743
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,3671
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,1879
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,2800
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,7572
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,3152
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,1846
2021-12-12T00:00:00.000Z,2021-12-13T00:00:00.000Z,1781
